Facility ID,Facility Name,City/Town,State,Number of Completed Surveys,Survey Response Rate Percent,Year,Nurse Communication,Doctor Communication,Staff Responsiveness,Medicine Communication,Discharge Information,Care Transition,Cleanliness,Quietness,Rating Score,Recommendation,State Name,Region,Division
040055,BAPTIST HEALTH - FORT SMITH,FORT SMITH,AR,1434,17,2023,87,87,79,69,81,76,74,78,83,83,Arkansas,South,West South Central
040062,MERCY HOSPITAL FORT SMITH,FORT SMITH,AR,408,18,2023,89,89,83,74,79,79,81,79,86,87,Arkansas,South,West South Central
040067,MAGNOLIA HOSPITAL,MAGNOLIA,AR,148,26,2023,91,93,84,82,90,83,90,91,90,86,Arkansas,South,West South Central
040069,GREAT RIVER MEDICAL CENTER,BLYTHEVILLE,AR,173,15,2023,86,87,82,66,79,76,73,77,81,76,Arkansas,South,West South Central
040071,JEFFERSON REGIONAL MEDICAL CENTER,PINE BLUFF,AR,941,19,2023,88,90,84,76,85,81,82,85,86,83,Arkansas,South,West South Central
040072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,STUTTGART,AR,74,18,2023,97,96,95,81,87,87,85,92,91,91,Arkansas,South,West South Central
040076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,MALVERN,AR,59,16,2023,96,96,93,76,86,83,95,92,89,86,Arkansas,South,West South Central
040078,NATIONAL PARK MEDICAL CENTER,HOT SPRINGS,AR,705,19,2023,85,85,75,69,83,75,76,80,80,79,Arkansas,South,West South Central
040084,SALINE MEMORIAL HOSPITAL,BENTON,AR,541,19,2023,87,90,74,73,83,79,82,83,83,82,Arkansas,South,West South Central
040088,MEDICAL CENTER OF SOUTH ARKANSAS,EL DORADO,AR,395,17,2023,93,94,86,80,86,81,89,90,89,84,Arkansas,South,West South Central
04009F,FAYETTEVILLE AR VA MEDICAL CENTER,FAYETTEVILLE,AR,330,33,2023,95,94,91,86,85,87,92,88,94,94,Arkansas,South,West South Central
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,LITTLE ROCK,AR,432,31,2023,89,91,81,73,85,80,78,76,85,86,Arkansas,South,West South Central
040114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,LITTLE ROCK,AR,2460,17,2023,89,90,79,73,82,79,73,82,86,86,Arkansas,South,West South Central
040118,"BAPTIST MEMORIAL HOSPITAL JONESBORO, INC.",JONESBORO,AR,592,20,2023,92,93,83,76,86,81,85,86,90,92,Arkansas,South,West South Central
040119,WHITE RIVER MEDICAL CENTER,BATESVILLE,AR,517,24,2023,91,90,86,78,87,79,83,84,87,85,Arkansas,South,West South Central
040134,"ARKANSAS HEART HOSPITAL, LLC",LITTLE ROCK,AR,1402,31,2023,94,94,91,82,84,84,90,90,94,96,Arkansas,South,West South Central
040137,ST VINCENT MEDICAL CENTER/NORTH,SHERWOOD,AR,592,20,2023,90,91,83,75,80,80,81,83,87,85,Arkansas,South,West South Central
040147,ARKANSAS SURGICAL HOSPITAL,NO LITTLE ROCK,AR,693,47,2023,94,94,88,83,91,86,92,95,94,95,Arkansas,South,West South Central
040152,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,FAYETTEVILLE,AR,104,27,2023,95,92,94,84,93,84,92,95,93,93,Arkansas,South,West South Central
040154,BAPTIST HEALTH MEDICAL CENTER- CONWAY,CONWAY,AR,609,20,2023,91,90,83,75,82,81,87,90,89,90,Arkansas,South,West South Central
040161,ARKANSAS HEART HOSPITAL-ENCORE,BRYANT,AR,552,25,2023,94,94,88,82,84,85,91,89,94,94,Arkansas,South,West South Central
041300,MERCY HOSPITAL PARIS,PARIS,AR,96,33,2023,97,96,96,84,83,85,91,87,90,92,Arkansas,South,West South Central
041303,MERCY HOSPITAL OZARK,OZARK,AR,85,29,2023,94,93,85,82,87,84,82,85,90,87,Arkansas,South,West South Central
041305,MERCY HOSPITAL WALDRON,WALDRON,AR,71,23,2023,92,96,88,86,84,80,88,87,86,83,Arkansas,South,West South Central
041307,CROSSRIDGE COMMUNITY HOSPITAL,WYNNE,AR,89,24,2023,96,98,91,87,78,85,95,91,89,89,Arkansas,South,West South Central
041311,HOWARD MEMORIAL HOSPITAL,NASHVILLE,AR,97,23,2023,96,97,91,89,92,86,99,92,91,91,Arkansas,South,West South Central
041312,BAPTIST HEALTH MEDICAL CENTER HEBER SPRINGS,HEBER SPRINGS,AR,78,27,2023,98,98,93,85,88,86,89,96,93,92,Arkansas,South,West South Central
041313,OZARK HEALTH,CLINTON,AR,66,22,2023,93,92,88,77,91,83,92,90,90,92,Arkansas,South,West South Central
041318,MERCY HOSPITAL BOONEVILLE,BOONEVILLE,AR,81,26,2023,94,94,88,83,87,83,93,95,89,90,Arkansas,South,West South Central
041321,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,ARKADELPHIA,AR,78,12,2023,94,95,86,79,76,83,92,95,89,86,Arkansas,South,West South Central
041322,FULTON COUNTY HOSPITAL,SALEM,AR,52,27,2023,92,95,90,70,91,86,88,83,89,89,Arkansas,South,West South Central
041323,ASHLEY COUNTY MEDICAL CENTER,CROSSETT,AR,87,15,2023,98,95,93,87,87,87,94,94,93,92,Arkansas,South,West South Central
041327,BRADLEY COUNTY MEDICAL CENTER,WARREN,AR,84,31,2023,92,93,90,86,89,84,90,86,89,89,Arkansas,South,West South Central
041329,MERCY HOSPITAL BERRYVILLE,BERRYVILLE,AR,60,26,2023,97,98,96,87,84,82,93,90,90,87,Arkansas,South,West South Central
041332,UNITY HEALTH - NEWPORT,NEWPORT,AR,139,28,2023,91,93,88,82,92,81,82,86,87,82,Arkansas,South,West South Central
050002,ST ROSE HOSPITAL,HAYWARD,CA,390,20,2023,87,87,82,70,80,75,85,77,84,82,California,West,Pacific
050006,PROVIDENCE ST JOSEPH HOSPITAL,EUREKA,CA,467,18,2023,89,89,80,73,86,77,85,73,82,82,California,West,Pacific
050007,PENINSULA MEDICAL CENTER,BURLINGAME,CA,926,25,2023,91,91,81,76,86,82,88,82,90,92,California,West,Pacific
050008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,SAN FRANCISCO,CA,569,21,2023,87,91,77,70,86,79,85,76,85,84,California,West,Pacific
050009,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,CA,449,20,2023,90,90,83,75,83,79,87,74,88,88,California,West,Pacific
050013,ADVENTIST HEALTH ST HELENA,SAINT HELENA,CA,455,25,2023,92,90,88,75,87,79,89,71,90,91,California,West,Pacific
050014,SUTTER AMADOR HOSPITAL,JACKSON,CA,352,22,2023,91,90,85,73,88,80,90,83,89,87,California,West,Pacific
050017,MERCY GENERAL HOSPITAL,SACRAMENTO,CA,665,23,2023,91,91,85,77,86,81,87,81,89,89,California,West,Pacific
050022,RIVERSIDE COMMUNITY HOSPITAL,RIVERSIDE,CA,529,14,2023,88,87,74,70,78,75,83,68,83,80,California,West,Pacific
050024,PARADISE VALLEY HOSPITAL,NATIONAL CITY,CA,404,23,2023,87,85,82,73,78,74,85,75,82,76,California,West,Pacific
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,SAN DIEGO,CA,4232,19,2023,91,91,85,77,89,83,85,80,90,90,California,West,Pacific
050026,GROSSMONT HOSPITAL,LA MESA,CA,2669,16,2023,90,90,81,76,86,81,87,78,87,86,California,West,Pacific
050028,MAD RIVER COMMUNITY HOSPITAL,ARCATA,CA,208,20,2023,90,89,87,74,85,78,83,81,86,86,California,West,Pacific
050030,OROVILLE HOSPITAL,OROVILLE,CA,633,22,2023,84,84,74,71,79,74,77,64,78,72,California,West,Pacific
050036,BAKERSFIELD MEMORIAL HOSPITAL,BAKERSFIELD,CA,720,13,2023,89,87,81,75,83,78,89,77,87,87,California,West,Pacific
050038,SANTA CLARA VALLEY MEDICAL CENTER,SAN JOSE,CA,4018,32,2023,88,88,80,74,84,76,85,71,86,85,California,West,Pacific
050039,ENLOE MEDICAL CENTER,CHICO,CA,373,16,2023,90,89,84,75,85,82,83,73,89,92,California,West,Pacific
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,SYLMAR,CA,358,10,2023,90,93,79,76,85,81,86,73,88,88,California,West,Pacific
050042,ST ELIZABETH COMMUNITY HOSPITAL,RED BLUFF,CA,304,16,2023,92,91,85,80,90,83,89,73,88,86,California,West,Pacific
050043,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,CA,1340,18,2023,89,90,80,73,85,80,86,81,88,88,California,West,Pacific
050045,EL CENTRO REGIONAL MEDICAL CENTER,EL CENTRO,CA,247,10,2023,83,83,74,69,79,75,88,71,77,72,California,West,Pacific
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,SAN FRANCISCO,CA,920,20,2023,89,92,81,75,86,81,87,79,90,91,California,West,Pacific
050054,SAN GORGONIO MEMORIAL HOSPITAL,BANNING,CA,243,16,2023,89,87,83,73,87,79,90,78,85,84,California,West,Pacific
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,SAN FRANCISCO,CA,414,20,2023,89,89,78,73,85,80,85,81,87,87,California,West,Pacific
050056,ANTELOPE VALLEY HOSPITAL,LANCASTER,CA,409,12,2023,86,86,74,69,81,76,85,67,81,78,California,West,Pacific
050057,KAWEAH HEALTH MEDICAL CENTER,VISALIA,CA,1842,16,2023,88,87,81,71,83,78,80,75,84,83,California,West,Pacific
050058,GLENDALE MEM HOSPITAL & HLTH CENTER,GLENDALE,CA,713,14,2023,88,87,80,75,82,78,85,77,85,84,California,West,Pacific
050060,COMMUNITY REGIONAL MEDICAL CENTER,FRESNO,CA,354,13,2023,84,86,73,72,85,77,81,68,82,81,California,West,Pacific
050063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,CA,1513,25,2023,83,84,75,69,78,71,80,72,81,77,California,West,Pacific
050067,OAK VALLEY HOSPITAL DISTRICT,OAKDALE,CA,82,18,2023,82,84,83,75,83,72,86,75,80,74,California,West,Pacific
050069,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,CA,412,17,2023,90,91,81,74,87,83,87,79,90,89,California,West,Pacific
050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SOUTH SAN FRANCISCO,CA,933,25,2023,90,92,80,77,83,80,87,71,87,87,California,West,Pacific
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,SANTA CLARA,CA,1775,23,2023,89,91,80,74,86,81,86,75,87,88,California,West,Pacific
050072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,WALNUT CREEK,CA,576,26,2023,87,90,78,72,85,78,83,67,82,83,California,West,Pacific
050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,VALLEJO,CA,949,18,2023,89,91,78,75,87,80,87,80,88,88,California,West,Pacific
050075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,CA,2939,21,2023,88,90,77,72,83,78,84,76,86,87,California,West,Pacific
050076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,CA,2489,26,2023,89,91,80,73,85,80,81,71,86,86,California,West,Pacific
050077,SCRIPPS MERCY HOSPITAL,SAN DIEGO,CA,2789,15,2023,89,89,79,74,85,80,85,74,86,85,California,West,Pacific
050078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,SAN PEDRO,CA,345,14,2023,91,91,83,80,85,82,88,77,89,88,California,West,Pacific
050082,ST JOHNS REGIONAL MEDICAL CENTER,OXNARD,CA,809,17,2023,90,88,80,74,86,78,84,76,86,84,California,West,Pacific
050084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,STOCKTON,CA,606,14,2023,89,89,82,74,85,78,82,70,86,84,California,West,Pacific
050089,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,CA,278,6,2023,87,86,78,71,85,80,82,77,86,83,California,West,Pacific
050090,SONOMA VALLEY HOSPITAL,SONOMA,CA,130,25,2023,91,90,90,79,86,83,88,83,91,91,California,West,Pacific
050091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,HUNTINGTON PARK,CA,247,10,2023,82,80,74,63,76,74,85,67,78,76,California,West,Pacific
050093,SAINT AGNES MEDICAL CENTER,FRESNO,CA,826,17,2023,85,85,77,70,81,76,83,72,83,83,California,West,Pacific
050099,SAN ANTONIO REGIONAL HOSPITAL,UPLAND,CA,2049,20,2023,89,87,80,73,84,78,85,76,86,86,California,West,Pacific
050100,SHARP MEMORIAL HOSPITAL,SAN DIEGO,CA,4041,18,2023,91,90,82,77,88,82,86,84,90,90,California,West,Pacific
050101,SUTTER SOLANO MEDICAL CENTER,VALLEJO,CA,437,17,2023,91,89,80,76,88,81,83,73,85,86,California,West,Pacific
050102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,RIVERSIDE,CA,362,14,2023,89,86,84,76,85,77,88,77,84,82,California,West,Pacific
050103,WHITE MEMORIAL MEDICAL CENTER,LOS ANGELES,CA,466,7,2023,87,86,77,69,81,75,81,72,81,82,California,West,Pacific
050104,SAINT FRANCIS MEDICAL CENTER,LYNWOOD,CA,523,35,2023,85,84,77,68,77,73,83,76,82,78,California,West,Pacific
050107,MARIAN REGIONAL MEDICAL CENTER,SANTA MARIA,CA,910,20,2023,89,89,81,76,88,79,88,78,87,86,California,West,Pacific
050108,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,CA,902,18,2023,89,90,78,73,88,80,87,77,88,89,California,West,Pacific
050110,LOMPOC VALLEY MEDICAL CENTER,LOMPOC,CA,272,17,2023,87,85,80,73,89,78,86,74,81,77,California,West,Pacific
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,SANTA MONICA,CA,742,16,2023,90,90,81,73,83,80,88,80,89,90,California,West,Pacific
050113,SAN MATEO MEDICAL CENTER,SAN MATEO,CA,166,19,2023,90,87,80,78,88,82,88,78,89,85,California,West,Pacific
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,ESCONDIDO,CA,2421,18,2023,89,89,77,71,85,78,80,78,87,86,California,West,Pacific
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,NORTHRIDGE,CA,693,16,2023,89,89,78,75,85,79,85,74,86,84,California,West,Pacific
050118,DOCTORS HOSPITAL OF MANTECA,MANTECA,CA,407,15,2023,87,87,78,70,82,75,84,74,82,80,California,West,Pacific
050121,ADVENTIST HEALTH HANFORD,HANFORD,CA,502,12,2023,87,86,74,73,87,77,88,76,83,81,California,West,Pacific
050122,DAMERON HOSPITAL,STOCKTON,CA,262,15,2023,86,87,74,73,83,76,86,69,82,81,California,West,Pacific
050124,USC VERDUGO HILLS HOSPITAL,GLENDALE,CA,546,19,2023,90,90,82,75,82,80,88,69,87,86,California,West,Pacific
050125,REGIONAL MEDICAL CENTER OF SAN JOSE,SAN JOSE,CA,500,15,2023,85,84,75,72,79,77,87,76,83,80,California,West,Pacific
050126,VALLEY PRESBYTERIAN HOSPITAL,VAN NUYS,CA,351,11,2023,89,85,80,74,85,77,88,77,86,83,California,West,Pacific
050127,WOODLAND MEMORIAL HOSPITAL,WOODLAND,CA,298,15,2023,89,90,83,77,89,81,88,73,87,86,California,West,Pacific
050128,TRI-CITY MEDICAL CENTER,OCEANSIDE,CA,800,25,2023,86,88,80,69,83,76,83,69,80,77,California,West,Pacific
050129,ST BERNARDINE MEDICAL CENTER,SAN BERNARDINO,CA,690,13,2023,89,89,80,75,82,79,84,78,88,86,California,West,Pacific
050131,NOVATO COMMUNITY HOSPITAL,NOVATO,CA,501,35,2023,92,94,85,77,88,83,88,80,91,92,California,West,Pacific
050132,SAN GABRIEL VALLEY MEDICAL CENTER,SAN GABRIEL,CA,450,18,2023,90,89,82,77,83,79,88,77,86,84,California,West,Pacific
050133,ADVENTIST HEALTH AND RIDEOUT,MARYSVILLE,CA,454,15,2023,87,87,77,71,85,76,82,73,81,77,California,West,Pacific
050135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,HOLLYWOOD,CA,372,8,2023,78,78,64,61,73,68,75,64,70,64,California,West,Pacific
050136,PETALUMA VALLEY HOSPITAL,PETALUMA,CA,275,17,2023,88,88,81,69,83,77,85,73,82,81,California,West,Pacific
050137,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,PANORAMA CITY,CA,933,19,2023,89,91,80,78,84,81,89,82,89,88,California,West,Pacific
050138,KAISER FOUNDATION HOSPITAL - LOS ANGELES,LOS ANGELES,CA,559,26,2023,90,91,84,76,87,80,84,79,90,89,California,West,Pacific
050139,KAISER FOUNDATION HOSPITAL - DOWNEY,DOWNEY,CA,1379,16,2023,89,90,82,76,84,81,84,81,88,87,California,West,Pacific
050140,KAISER FOUNDATION HOSPITAL FONTANA/ONTARIO,FONTANA,CA,3895,17,2023,91,90,85,81,87,81,84,83,90,89,California,West,Pacific
050145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,CA,444,28,2023,91,91,85,78,83,82,89,81,91,91,California,West,Pacific
050149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,LOS ANGELES,CA,666,8,2023,85,84,76,69,82,77,83,75,82,80,California,West,Pacific
050150,SIERRA NEVADA MEMORIAL HOSPITAL,GRASS VALLEY,CA,534,25,2023,91,90,83,79,88,79,89,73,87,85,California,West,Pacific
050152,SAINT FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,CA,231,14,2023,86,88,77,73,83,77,86,72,85,84,California,West,Pacific
050158,ENCINO HOSPITAL MEDICAL CENTER,ENCINO,CA,193,21,2023,80,85,68,59,73,68,82,67,76,71,California,West,Pacific
050159,VENTURA COUNTY MEDICAL CENTER,VENTURA,CA,565,13,2023,88,88,78,74,84,78,86,77,85,84,California,West,Pacific
05015F,60th Medical Group (Travis AFB),Travis AFB,CA,333,43,2023,94,96,92,90,90,89,93,85,93,92,California,West,Pacific
050167,SAN JOAQUIN GENERAL HOSPITAL,FRENCH CAMP,CA,1009,23,2023,84,87,76,71,81,73,80,69,81,79,California,West,Pacific
050168,PROVIDENCE ST. JUDE MEDICAL CENTER,FULLERTON,CA,450,20,2023,90,89,82,74,87,82,89,78,90,90,California,West,Pacific
050169,PIH HEALTH HOSPITAL-WHITTIER,WHITTIER,CA,570,21,2023,90,89,84,78,86,80,90,79,90,90,California,West,Pacific
050174,PROVIDENCE SANTA ROSA MEMORIAL HOSPITAL,SANTA ROSA,CA,478,20,2023,89,87,78,72,84,77,86,70,84,85,California,West,Pacific
050179,EMANUEL MEDICAL CENTER,TURLOCK,CA,629,13,2023,86,84,75,69,80,75,86,72,81,79,California,West,Pacific
050180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,WALNUT CREEK,CA,669,23,2023,90,90,81,73,85,81,85,80,88,90,California,West,Pacific
050191,ST MARY MEDICAL CENTER,LONG BEACH,CA,587,11,2023,89,86,79,75,84,79,89,76,86,83,California,West,Pacific
050192,ADVENTIST HEALTH REEDLEY,REEDLEY,CA,170,12,2023,89,90,77,76,82,77,87,77,87,83,California,West,Pacific
050194,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,CA,374,14,2023,88,87,80,73,82,77,78,75,82,80,California,West,Pacific
050195,WASHINGTON HOSPITAL,FREMONT,CA,510,15,2023,91,91,83,76,85,83,91,81,89,88,California,West,Pacific
050197,SEQUOIA HOSPITAL,REDWOOD CITY,CA,785,28,2023,92,93,84,78,89,83,89,84,91,92,California,West,Pacific
050204,PALMDALE REGIONAL MEDICAL CENTER,PALMDALE,CA,425,13,2023,89,85,77,70,82,76,84,83,85,85,California,West,Pacific
05020F,NH Camp Pendleton,Camp Pendleton,CA,291,27,2023,91,93,89,84,91,85,85,88,88,85,California,West,Pacific
050211,ALAMEDA HOSPITAL,ALAMEDA,CA,393,21,2023,89,90,84,74,81,77,87,72,85,84,California,West,Pacific
050222,SHARP CHULA VISTA MEDICAL CENTER,CHULA VISTA,CA,1790,14,2023,91,89,83,77,87,82,88,82,89,88,California,West,Pacific
050224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,NEWPORT BEACH,CA,3370,22,2023,91,91,82,75,86,82,90,80,91,92,California,West,Pacific
050226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ANAHEIM,CA,472,16,2023,86,86,79,73,81,77,86,75,82,81,California,West,Pacific
050228,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,SAN FRANCISCO,CA,1219,12,2023,90,90,82,75,84,79,86,81,89,88,California,West,Pacific
05022F,NMC San Diego,San Diego,CA,995,30,2023,93,93,89,85,91,85,85,84,90,88,California,West,Pacific
050230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,GARDEN GROVE,CA,394,20,2023,81,80,77,68,75,71,85,69,77,72,California,West,Pacific
050231,POMONA VALLEY HOSPITAL MEDICAL CENTER,POMONA,CA,1820,12,2023,90,88,80,75,83,79,87,74,87,86,California,West,Pacific
050232,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,CA,806,28,2023,93,91,85,79,90,82,87,69,89,91,California,West,Pacific
050234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,CORONADO,CA,380,20,2023,93,91,87,80,88,84,87,82,89,90,California,West,Pacific
050235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,BURBANK,CA,311,15,2023,91,89,80,76,84,81,88,79,88,90,California,West,Pacific
050236,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,SIMI VALLEY,CA,472,19,2023,89,87,78,73,84,78,89,77,86,85,California,West,Pacific
050238,USC ARCADIA HOSPITAL,ARCADIA,CA,527,20,2023,87,88,74,69,82,76,84,72,85,84,California,West,Pacific
050239,GLENDALE ADVENTIST MEDICAL CENTER,GLENDALE,CA,490,14,2023,88,87,80,71,83,78,86,77,85,85,California,West,Pacific
050242,DOMINICAN HOSPITAL,SANTA CRUZ,CA,896,22,2023,91,91,80,78,87,80,87,67,85,85,California,West,Pacific
050243,DESERT REGIONAL MEDICAL CENTER,PALM SPRINGS,CA,972,14,2023,86,84,77,68,80,75,81,68,82,80,California,West,Pacific
050245,ARROWHEAD REGIONAL MEDICAL CENTER,COLTON,CA,700,9,2023,87,87,72,72,79,76,78,75,84,81,California,West,Pacific
050248,NATIVIDAD MEDICAL CENTER,SALINAS,CA,646,12,2023,88,88,79,73,84,77,86,71,86,84,California,West,Pacific
050254,MARSHALL MEDICAL CENTER,PLACERVILLE,CA,524,21,2023,91,87,81,77,85,80,90,75,88,87,California,West,Pacific
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),FRESNO,CA,417,27,2023,87,89,80,74,84,81,85,74,87,85,California,West,Pacific
050261,SIERRA VIEW MEDICAL CENTER,PORTERVILLE,CA,576,23,2023,88,89,81,76,85,76,84,76,84,81,California,West,Pacific
050262,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,CA,1226,18,2023,91,91,83,76,87,82,88,76,90,91,California,West,Pacific
050272,REDLANDS COMMUNITY HOSPITAL,REDLANDS,CA,1364,23,2023,89,89,82,74,87,79,88,76,88,88,California,West,Pacific
050276,CONTRA COSTA REGIONAL MEDICAL CENTER,MARTINEZ,CA,575,12,2023,90,92,82,78,87,80,90,74,89,88,California,West,Pacific
050278,PROVIDENCE HOLY CROSS MEDICAL CENTER,MISSION HILLS,CA,341,16,2023,91,90,85,77,88,81,89,76,89,89,California,West,Pacific
050279,HI-DESERT MEDICAL CENTER,JOSHUA TREE,CA,170,13,2023,85,80,78,71,77,72,82,77,80,78,California,West,Pacific
05027F,VA LONG BEACH HEALTHCARE SYSTEM,LONG BEACH,CA,473,24,2023,88,91,82,76,85,81,83,72,86,85,California,West,Pacific
050280,MERCY MEDICAL CENTER REDDING,REDDING,CA,758,19,2023,90,89,82,75,87,79,86,71,87,88,California,West,Pacific
050281,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA,CA,325,17,2023,90,89,81,80,85,81,90,77,86,84,California,West,Pacific
050283,STANFORD HEALTH CARE - VALLEYCARE,PLEASANTON,CA,1030,20,2023,90,91,81,74,87,82,83,74,87,88,California,West,Pacific
050289,AHMC SETON MEDICAL CENTER,DALY CITY,CA,345,19,2023,85,87,76,71,81,75,81,66,77,72,California,West,Pacific
050290,SAINT JOHN'S HEALTH CENTER,SANTA MONICA,CA,349,21,2023,88,90,75,69,84,79,83,78,87,87,California,West,Pacific
050291,SUTTER SANTA ROSA REGIONAL HOSPITAL,SANTA ROSA,CA,529,19,2023,90,91,82,74,88,81,83,81,89,90,California,West,Pacific
050292,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,MORENO VALLEY,CA,421,10,2023,83,85,74,70,82,77,77,72,81,80,California,West,Pacific
050295,MERCY HOSPITAL,BAKERSFIELD,CA,580,13,2023,88,88,77,75,84,77,84,75,85,84,California,West,Pacific
050298,BARSTOW COMMUNITY HOSPITAL,BARSTOW,CA,164,12,2023,90,85,85,73,84,75,86,82,84,81,California,West,Pacific
050300,ST MARY MEDICAL CENTER,APPLE VALLEY,CA,480,12,2023,85,82,71,65,80,73,82,65,77,75,California,West,Pacific
050301,ADVENTIST HEALTH UKIAH VALLEY,UKIAH,CA,298,15,2023,90,88,82,75,87,77,87,67,82,82,California,West,Pacific
050305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,BERKELEY,CA,868,14,2023,86,87,72,69,80,77,80,69,81,81,California,West,Pacific
050308,EL CAMINO HOSPITAL,MOUNTAIN VIEW,CA,1132,21,2023,91,90,82,74,88,81,88,76,89,90,California,West,Pacific
050309,SUTTER ROSEVILLE MEDICAL CENTER,ROSEVILLE,CA,1026,22,2023,90,89,84,74,85,80,86,76,89,90,California,West,Pacific
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,MATHER,CA,443,28,2023,92,93,82,85,86,84,89,84,90,89,California,West,Pacific
050313,SUTTER TRACY COMMUNITY HOSPITAL,TRACY,CA,391,16,2023,88,90,78,73,85,79,87,78,87,86,California,West,Pacific
050315,KERN MEDICAL CENTER,BAKERSFIELD,CA,337,8,2023,82,83,72,66,82,74,80,66,79,76,California,West,Pacific
05031F,PALO ALTO VA MEDICAL CENTER,PALO ALTO,CA,451,32,2023,93,94,85,84,88,86,90,81,91,91,California,West,Pacific
050320,HIGHLAND HOSPITAL,OAKLAND,CA,2269,25,2023,85,88,77,72,81,74,82,75,85,83,California,West,Pacific
050324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,LA JOLLA,CA,3167,25,2023,92,92,85,77,87,82,88,83,91,92,California,West,Pacific
050327,LOMA LINDA UNIVERSITY MEDICAL CENTER,LOMA LINDA,CA,2578,19,2023,90,90,84,77,86,81,86,79,90,91,California,West,Pacific
050329,CORONA REGIONAL MEDICAL CENTER,CORONA,CA,484,14,2023,87,87,77,74,81,78,81,69,82,81,California,West,Pacific
050334,SALINAS VALLEY MEMORIAL HOSPITAL,SALINAS,CA,1563,18,2023,91,91,85,80,88,82,91,74,89,89,California,West,Pacific
050335,ADVENTIST HEALTH SONORA,SONORA,CA,454,21,2023,91,90,84,74,85,79,81,77,84,84,California,West,Pacific
050336,ADVENTIST HEALTH LODI MEMORIAL,LODI,CA,458,17,2023,87,87,74,70,84,78,85,78,82,83,California,West,Pacific
050342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,BRAWLEY,CA,297,9,2023,88,85,78,71,84,77,90,75,84,82,California,West,Pacific
050348,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,CA,475,17,2023,89,90,82,75,85,82,86,79,90,90,California,West,Pacific
